"ACCOUNT:","MD0003 - BLUFF MEAT SUPPLY(PTY) LTD"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","18853.36"
"UD PAY/CHEQUES:","0.00"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","16801.92"
"SORT ORDER:","DOCUMENT DATE"
"YEAR:","2023 FEBRUARY"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"1","","","","","","BALANCE B/F:","","","32891.28","32891.28"
"2","01","00012923","Payment","01/03/2022","00011928","TRANSF | STAT197","","FNB OB PMT BMS FOODS CRS (PTY)","-4011.00","28880.28"
"3","01","00012923","Payment","01/03/2022","00012007","TRANSF | STAT197","","FNB OB PMT BMS FOODS CRS (PTY)","-2674.00","26206.28"
"4","01","00012923","Payment","01/03/2022","00012064","TRANSF | STAT197","","FNB OB PMT BMS FOODS CRS (PTY)","-4011.00","22195.28"
"5","01","00012553","Invoice","14/03/2022","00012553","","00000248","BLUFF MEAT SUPPLY  (PTY)","2800.00","24995.28"
"6","01","00012604","Invoice","16/03/2022","00012604","","","BLUFF MEAT SUPPLY  (PTY)","5599.99","30595.27"
"7","01","00012722","Invoice","28/03/2022","00012722","VICTORA","","BLUFF MEAT SUPPLY  (PTY)","4200.00","34795.27"
"8","01","00012735","Invoice","29/03/2022","00012735","ROSEDALE","","BLUFF MEAT SUPPLY  (PTY)","2800.00","37595.27"
"9","02","00013428","Payment","01/04/2022","00012186","TRANSF | STAT198","","FNB OB PMT BMS FOODS CRS (PTY","-5139.99","32455.28"
"10","02","00013428","Payment","01/04/2022","00012221","TRANSF | STAT198","","FNB OB PMT BMS FOODS CRS (PTY","-3855.00","28600.28"
"11","02","00013428","Payment","01/04/2022","00012382","TRANSF | STAT198","","FNB OB PMT BMS FOODS CRS (PTY","-3855.00","24745.28"
"12","02","00012894","Invoice","11/04/2022","00012894","MKONDIE","","BLUFF MEAT SUPPLY  (PTY)","3010.31","27755.59"
"13","02","00012910","Invoice","12/04/2022","00012910","118757 VICT","","BLUFF MEAT SUPPLY  (PTY)","4513.88","32269.47"
"14","02","00013176","Invoice","29/04/2022","00013176","ORD NO.118901","","BLUFF MEAT SUPPLY  (PTY)","4663.89","36933.36"
"15","03","00013676","Payment","03/05/2022","00012553","TRANSF | STAT199","","FNB OB PMT BMS FOODS CRS (PTY)","-2800.00","34133.36"
"16","03","00013676","Payment","03/05/2022","00012604","TRANSF | STAT199","","FNB OB PMT BMS FOODS CRS (PTY)","-5599.99","28533.37"
"17","03","00013676","Payment","03/05/2022","00012722","TRANSF | STAT199","","FNB OB PMT BMS FOODS CRS (PTY)","-4200.00","24333.37"
"18","03","00013676","Payment","03/05/2022","00012735","TRANSF | STAT199","","FNB OB PMT BMS FOODS CRS (PTY)","-2800.00","21533.37"
"19","03","00013478","Invoice","13/05/2022","00013478","","","BLUFF MEAT SUPPLY  (PTY)","4784.01","26317.38"
"20","03","00013530","Invoice","17/05/2022","00013530","114196 ROSEDALE","","BLUFF MEAT SUPPLY  (PTY)","3189.34","29506.72"
