"ACCOUNT:","MD0003 - BLUFF MEAT SUPPLY  (PTY)"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","18853.36"
"UD PAY/CHEQUES:","0.00"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","14719.69"
"SORT ORDER:","DOCUMENT DATE"
"YEAR:","2020 FEBRUARY"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"1","","","","","","BALANCE B/F:","","","10859.66","10859.66"
"2","01","00005216","Payment","01/03/2019","00004580","TRANSF | STAT 161","","BMS FOODS (PTY) LTD","-2139.99","8719.67"
"3","01","00005216","Payment","01/03/2019","00004628","TRANSF | STAT 161","","BMS FOODS (PTY) LTD","-3389.98","5329.69"
"4","01","00005216","Payment","01/03/2019","00004674","TRANSF | STAT 161","","BMS FOODS (PTY) LTD","-2135.01","3194.68"
"5","01","00005216","Payment","01/03/2019","00004713","TRANSF | STAT 161","","BMS FOODS (PTY) LTD","-2685.02","509.66"
"6","01","00004873","Invoice","06/03/2019","00004873","","","BMS FOODS (PTY) LTD","2718.38","3228.04"
"7","01","00004911","Invoice","14/03/2019","00004911","","","BMS FOODS (PTY) LTD","2150.83","5378.87"
"8","01","00004968","Invoice","26/03/2019","00004968","","","BMS FOODS (PTY) LTD","2094.74","7473.61"
"9","02","00005006","Invoice","01/04/2019","00005006","","","BMS FOODS (PTY) LTD","2094.74","9568.35"
"10","02","00005009","Invoice","01/04/2019","00005009","DELIVERY NOTE","","BMS FOODS (PTY) LTD","579.99","10148.34"
"11","02","00005722","Payment","01/04/2019","","TRANSF | STAT 162","","BMS FOODS (PTY) LTD","-8505.36","1642.98"
"12","02","00005043","Invoice","09/04/2019","00005043","","","BMS FOODS (PTY) LTD","2634.71","4277.69"
"13","02","00005098","Invoice","23/04/2019","00005098","","","BMS FOODS (PTY) LTD","2314.71","6592.40"
