"ACCOUNT:","MD0003 - BMS FOODS (PTY) LTD"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","18853.36"
"UD PAY/CHEQUES:","0.00"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","7176.39"
"SORT ORDER:","DOCUMENT DATE"
"YEAR:","2017 FEBRUARY"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"1","","","","","","BALANCE B/F:","","","0.00","0.00"
"2","09","00000002","Journal","01/11/2016","Recon","","","BMS FOODS (PTY) LTD","12496.38","12496.38"
"3","09","00000244","Payment","01/11/2016","Recon","TRANSF | BRR1512","","BMS FOODS (PTY) LTD","-12496.38","0.00"
"4","09","00000012","Invoice","03/11/2016","00000012","MIDLAMDS #1396","","BMS FOODS (PTY) LTD","2376.80","2376.80"
"5","09","00000044","Invoice","11/11/2016","00000044","","","BMS FOODS (PTY) LTD","200.00","2576.80"
"6","09","00000063","Invoice","17/11/2016","00000063","MIDLAMDS#1402","","BMS FOODS (PTY) LTD","2376.80","4953.60"
"7","09","00000065","Invoice","17/11/2016","00000065","","","BMS FOODS (PTY) LTD","2376.80","7330.40"
"8","09","00000123","Invoice","29/11/2016","00000123","","","BMS FOODS (PTY) LTD","2376.80","9707.20"
"9","09","00000012","Journal","01/12/2016","Recon","","","BMS FOODS (PTY) LTD","7130.40","16837.60"
"10","09","00000274","Payment","01/12/2016","Recon","TRANSF | BRR1912","","BMS FOODS (PTY) LTD MIDLANDS I","-7130.40","9707.20"
"11","10","00000183","Invoice","09/12/2016","00000183","","","BMS FOODS (PTY) LTD","2376.80","12084.00"
"12","10","00000217","Invoice","15/12/2016","00000217","","","BMS FOODS (PTY) LTD","2376.80","14460.80"
"13","10","00000249","Invoice","22/12/2016","00000249","","","BMS FOODS (PTY) LTD","2376.80","16837.60"
"14","10","00000275","Invoice","30/12/2016","00000275","","","BMS FOODS (PTY) LTD","2376.80","19214.40"
"15","10","00000277","Invoice","30/12/2016","00000277","SHORT INVOICE#275","","BMS FOODS (PTY) LTD","1026.00","20240.40"
"16","11","00000399","Payment","03/01/2017","00000044","TRANSF | BRR0203","","BMS FOODS (PTY) LTD","-200.00","20040.40"
"17","11","00000399","Payment","03/01/2017","00000065","TRANSF | BRR0203","","BMS FOODS (PTY) LTD","-2376.80","17663.60"
"18","11","00000401","Payment","03/01/2017","00000012","TRANSF | BRR0203","","BMS FOODS (PTY) LTD","-2376.80","15286.80"
"19","11","00000401","Payment","03/01/2017","00000063","TRANSF | BRR0203","","BMS FOODS (PTY) LTD","-2376.80","12910.00"
"20","11","00000401","Payment","03/01/2017","00000123","TRANSF | BRR0203","","BMS FOODS (PTY) LTD","-2376.80","10533.20"
"21","11","00000027","Crd Note","04/01/2017","00000277","RETUNED","","BMS FOODS (PTY) LTD","-1026.00","9507.20"
"22","11","00000327","Invoice","12/01/2017","00000327","","","BMS FOODS (PTY) LTD","2376.80","11884.00"
"23","11","00000361","Invoice","20/01/2017","00000361","","","BMS FOODS (PTY) LTD","2376.80","14260.80"
"24","12","00000580","Payment","01/02/2017","00000183","TRANSF | BRR0203","","BMS FOODS (PTY) LTD","-2376.80","11884.00"
"25","12","00000580","Payment","01/02/2017","00000217","TRANSF | BRR0203","","BMS FOODS (PTY) LTD","-2376.80","9507.20"
"26","12","00000580","Payment","01/02/2017","00000249","TRANSF | BRR0203","","BMS FOODS (PTY) LTD","-2376.80","7130.40"
"27","12","00000580","Payment","01/02/2017","00000275","TRANSF | BRR0203","","BMS FOODS (PTY) LTD","-2376.80","4753.60"
"28","12","00000412","Invoice","03/02/2017","00000412","","","BMS FOODS (PTY) LTD","2399.81","7153.41"
"29","12","00000464","Invoice","16/02/2017","00000464","","","BMS FOODS (PTY) LTD","2399.78","9553.19"
"30","12","00000478","Invoice","22/02/2017","00000478","","","BMS FOODS (PTY) LTD","2376.80","11929.99"
"31","12","00000721","Payment","01/03/2017","00000327","TRANSF | BRR2504","","BMS FOODS (PTY) LTD","-2376.80","9553.19"
"32","12","00000721","Payment","01/03/2017","00000361","TRANSF | BRR2504","","BMS FOODS (PTY) LTD","-2376.80","7176.39"
"TOTAL TRANSACTIONS: 7176.39","","","","","","","","","",""
