"ACCOUNT:","MD0003 - BLUFF MEAT SUPPLY(PTY) LTD"
"ACCOUNT CURRENCY:","Local"
"DISPLAY CURRENCY:","Local"
"CURRENT BALANCE:","18853.36"
"UD PAY/CHEQUES:","0.00"
"CREDIT CLAIMS:","0.00"
"TOTAL EXCLUDING UD/CLAIMS:","32891.28"
"SORT ORDER:","DOCUMENT DATE"
"YEAR:","2022 FEBRUARY"

"LINE","PERIOD","DOCNO","ENTRY","DATE","INVNO","CUSTOMER/BANK REF","ORDER","REFERENCE","AMOUNT","BALANCE"
"1","","","","","","BALANCE B/F:","","","14785.70","14785.70"
"2","01","00008197","Payment","01/03/2021","00007553","TRANSF | STST185","","FNB OB PMT BMS FOODS CRS (PTY)","-3720.02","11065.68"
"3","01","00008197","Payment","01/03/2021","00007560","TRANSF | STST185","","FNB OB PMT BMS FOODS CRS (PTY)","-1860.01","9205.67"
"4","01","00008197","Payment","01/03/2021","00007621","TRANSF | STST185","","FNB OB PMT BMS FOODS CRS (PTY)","-2790.01","6415.66"
"5","01","00007898","Invoice","05/03/2021","00007898","","","BLUFF MEAT SUPPLY  (PTY)","3108.97","9524.63"
"6","01","00007991","Invoice","18/03/2021","00007991","","","BLUFF MEAT SUPPLY  (PTY)","3108.97","12633.60"
"7","02","00008546","Payment","01/04/2021","00007762","TRANSF | STAT186","","FNB OB PMT BMS FOOD CRS  (PTY)","-2939.99","9693.61"
"8","02","00001164","Crd Note","26/04/2021","00008288","","","BLUFF MEAT SUPPLY  (PTY)","0.00","9693.61"
"9","02","00008288","Invoice","26/04/2021","00008288","","","BLUFF MEAT SUPPLY  (PTY)","4872.01","14565.62"
"10","02","00001196","Crd Note","29/04/2021","00008324","","","BLUFF MEAT SUPPLY  (PTY)","-1060.32","13505.30"
"11","02","00008324","Invoice","29/04/2021","00008324","","","BLUFF MEAT SUPPLY  (PTY)","1060.32","14565.62"
"12","03","00009230","Payment","03/05/2021","00007898","TRANSF | STAT187","","FNB OB PMT BMS FOODS CRS (PTY)","-3108.97","11456.65"
"13","03","00009230","Payment","03/05/2021","00007991","TRANSF | STAT187","","FNB OB PMT BMS FOODS CRS (PTY)","-3108.97","8347.68"
"14","03","00000237","Journal","11/05/2021","Recon","","","MDENI MEATS","6371.09","14718.77"
"15","03","00001360","Crd Note","18/05/2021","00008484","#PO63002","00000125","BLUFF MEAT SUPPLY  (PTY)","-5247.45","9471.32"
"16","03","00001362","Crd Note","18/05/2021","00008490","","","BLUFF MEAT SUPPLY  (PTY)","0.00","9471.32"
"17","03","00008484","Invoice","18/05/2021","00008484","#PO63002","00000125","BLUFF MEAT SUPPLY  (PTY)","5247.45","14718.77"
"18","03","00008490","Invoice","18/05/2021","00008490","","","BLUFF MEAT SUPPLY  (PTY)","4131.38","18850.15"
"19","03","00008562","Invoice","24/05/2021","00008562","","","BLUFF MEAT SUPPLY  (PTY)","1879.67","20729.82"
"20","03","00001446","Crd Note","25/05/2021","00008562","","","BLUFF MEAT SUPPLY  (PTY)","0.00","20729.82"
"21","04","00010029","Payment","01/06/2021","00001758","TRANSF | STAT188","","BLUFF MEAT SUPPLY  (PTY)","2760.00","23489.82"
"22","04","00010029","Payment","01/06/2021","00006121","TRANSF | STAT188","","BLUFF MEAT SUPPLY  (PTY)","-2290.28","21199.54"
"23","04","00010029","Payment","01/06/2021","00006127","TRANSF | STAT188","","BLUFF MEAT SUPPLY  (PTY)","-423.78","20775.76"
"24","04","00010029","Payment","01/06/2021","00006684","TRANSF | STAT188","","BLUFF MEAT SUPPLY  (PTY)","-2550.00","18225.76"
"25","04","00010029","Payment","01/06/2021","00006697","TRANSF | STAT188","","BLUFF MEAT SUPPLY  (PTY)","-2886.45","15339.31"
"26","04","00010029","Payment","01/06/2021","00006873","TRANSF | STAT188","","BLUFF MEAT SUPPLY  (PTY)","-4456.25","10883.06"
